row_1,row_2,similarity,text_1,text_2
251,8,100.0,Apollo Hospital Bangalore,Apollo Hospital Bangalore
182,76,100.0,Sunrise Clinic Pune,sunrise clinic Pune
141,89,100.0,Fortis Hosp Bangalore,Fortis Hospital Bangalore
184,42,100.0,Fortis Hosp Delhi,fortis hospital Delhi
166,277,1.0,fortis hospital Pune,Fortis Hosp Pune
24,168,1.0,Fortis Hosp Pune,Fortis Hospital Pune
104,110,1.0,sunrise clinic Pune,Sunrise Clinic Pune
121,274,1.0,Sunrise Clinic Bangalore,Sunrise Clinic Bangalore
55,271,1.0,Fortis Hosp Mumbai,fortis hospital Mumbai
190,297,1.0,Fortis Hospital Delhi,fortis hospital Delhi
32,283,1.0,AIIMS Mumbai,aiims Mumbai
95,195,1.0,Fortis Hospital Bangalore,Fortis Hosp Bangalore
38,85,100.0,City Hosp Delhi,City Hospital Delhi
207,9,100.0,Fortis Hosp Mumbai,fortis hospital Mumbai
244,60,100.0,Apollo Hospital Pune,apollo hospital Pune
127,223,1.0,AIIMS Pune,AIIMS Pune
77,187,1.0,Apollo Hosp Bangalore,apollo hospital Bangalore
9,267,1.0,fortis hospital Mumbai,Fortis Hospital Mumbai
121,81,100.0,Sunrise Clinic Bangalore,sunrise clinic Bangalore
258,267,1.0,Fortis Hospital Mumbai,Fortis Hospital Mumbai
112,32,100.0,aiims Mumbai,AIIMS Mumbai
122,35,100.0,Apollo Hospital Bangalore,Apollo Hospital Bangalore
56,275,1.0,AIIMS Pune,AIIMS Pune
17,64,100.0,Apollo Hosp Delhi,Apollo Hospital Delhi
126,105,100.0,city hospital Pune,city hospital Pune
215,12,100.0,fortis hospital Delhi,Fortis Hosp Delhi
118,134,1.0,Fortis Hosp Bangalore,Fortis Hospital Bangalore
256,108,100.0,Sunrise Clinic Mumbai,Sunrise Clinic Mumbai
153,297,1.0,Fortis Hospital Delhi,fortis hospital Delhi
143,241,1.0,sunrise clinic Mumbai,Sunrise Clinic Mumbai
216,128,100.0,Apollo Hosp Delhi,Apollo Hospital Delhi
187,1,100.0,apollo hospital Bangalore,Apollo Hosp Bangalore
10,181,1.0,fortis hospital Mumbai,Fortis Hosp Mumbai
111,185,1.0,Fortis Hosp Bangalore,Fortis Hosp Bangalore
108,256,1.0,Sunrise Clinic Mumbai,Sunrise Clinic Mumbai
245,43,100.0,City Hosp Pune,City Hospital Pune
32,41,100.0,AIIMS Mumbai,AIIMS Mumbai
176,254,1.0,aiims Pune,AIIMS Pune
29,112,100.0,AIIMS Mumbai,aiims Mumbai
91,289,1.0,Fortis Hosp Delhi,Fortis Hospital Delhi
227,60,100.0,apollo hospital Pune,apollo hospital Pune
18,50,1.0,sunrise clinic Delhi,sunrise clinic Delhi
264,283,1.0,AIIMS Mumbai,aiims Mumbai
224,131,100.0,Sunrise Clinic Delhi,Sunrise Clinic Delhi
225,228,1.0,Sunrise Clinic Mumbai,sunrise clinic Mumbai
75,138,1.0,AIIMS Delhi,AIIMS Delhi
92,168,1.0,fortis hospital Pune,Fortis Hospital Pune
39,202,1.0000000000000002,City Hospital Bangalore,City Hospital Bangalore
13,24,100.0,Fortis Hosp Pune,Fortis Hosp Pune
81,159,1.0,sunrise clinic Bangalore,Sunrise Clinic Bangalore
177,211,1.0000000000000002,City Hospital Bangalore,City Hosp Bangalore
46,74,1.0,AIIMS Bangalore,AIIMS Bangalore
40,54,1.0,aiims Pune,AIIMS Pune
32,264,1.0,AIIMS Mumbai,AIIMS Mumbai
144,6,100.0,Fortis Hospital Pune,fortis hospital Pune
68,190,1.0,Fortis Hospital Delhi,Fortis Hospital Delhi
141,111,100.0,Fortis Hosp Bangalore,Fortis Hosp Bangalore
170,1,100.0,Apollo Hospital Bangalore,Apollo Hosp Bangalore
260,208,100.0,Apollo Hosp Pune,Apollo Hospital Pune
158,222,1.0,Apollo Hospital Mumbai,apollo hospital Mumbai
225,123,100.0,Sunrise Clinic Mumbai,Sunrise Clinic Mumbai
145,237,1.0,city hospital Mumbai,city hospital Mumbai
140,24,100.0,Fortis Hosp Pune,Fortis Hosp Pune
285,53,100.0,Sunrise Clinic Bangalore,Sunrise Clinic Bangalore
44,249,1.0,Sunrise Clinic Pune,Sunrise Clinic Pune
1,34,1.0,Apollo Hosp Bangalore,Apollo Hospital Bangalore
3,243,1.0000000000000002,City Hospital Bangalore,City Hosp Bangalore
51,223,1.0,AIIMS Pune,AIIMS Pune
83,204,1.0,Fortis Hosp Pune,Fortis Hosp Pune
150,105,100.0,City Hosp Pune,city hospital Pune
264,41,100.0,AIIMS Mumbai,AIIMS Mumbai
122,250,1.0,Apollo Hospital Bangalore,Apollo Hospital Bangalore
210,60,100.0,Apollo Hosp Pune,apollo hospital Pune
212,282,1.0,city hospital Mumbai,City Hospital Mumbai
90,194,1.0,aiims Pune,aiims Pune
190,229,1.0,Fortis Hospital Delhi,fortis hospital Delhi
67,116,1.0,Apollo Hosp Bangalore,apollo hospital Bangalore
258,9,100.0,Fortis Hospital Mumbai,fortis hospital Mumbai
44,200,1.0,Sunrise Clinic Pune,Sunrise Clinic Pune
82,292,1.0,apollo hospital Delhi,apollo hospital Delhi
116,34,100.0,apollo hospital Bangalore,Apollo Hospital Bangalore
173,278,1.0,sunrise clinic Bangalore,Sunrise Clinic Bangalore
18,293,1.0,sunrise clinic Delhi,Sunrise Clinic Delhi
122,201,1.0,Apollo Hospital Bangalore,Apollo Hospital Bangalore
22,281,1.0000000000000002,city hospital Pune,City Hosp Pune
287,58,100.0,aiims Bangalore,AIIMS Bangalore
22,20,100.0,city hospital Pune,City Hospital Pune
157,46,100.0,AIIMS Bangalore,AIIMS Bangalore
199,30,100.0,Apollo Hospital Mumbai,apollo hospital Mumbai
188,235,1.0000000000000002,City Hospital Bangalore,City Hospital Bangalore
64,238,1.0,Apollo Hospital Delhi,Apollo Hospital Delhi
44,279,1.0,Sunrise Clinic Pune,sunrise clinic Pune
180,112,100.0,AIIMS Mumbai,aiims Mumbai
127,284,1.0,AIIMS Pune,aiims Pune
34,67,100.0,Apollo Hospital Bangalore,Apollo Hosp Bangalore
143,108,100.0,sunrise clinic Mumbai,Sunrise Clinic Mumbai
155,30,100.0,Apollo Hosp Mumbai,apollo hospital Mumbai
270,291,1.0,Fortis Hospital Pune,Fortis Hospital Pune
58,152,1.0,AIIMS Bangalore,aiims Bangalore
110,183,1.0,Sunrise Clinic Pune,Sunrise Clinic Pune
128,82,100.0,Apollo Hospital Delhi,apollo hospital Delhi
108,123,100.0,Sunrise Clinic Mumbai,Sunrise Clinic Mumbai
5,125,1.0,Sunrise Clinic Pune,sunrise clinic Pune
88,235,1.0000000000000002,City Hospital Bangalore,City Hospital Bangalore
12,286,1.0,Fortis Hosp Delhi,Fortis Hosp Delhi
90,40,100.0,aiims Pune,aiims Pune
204,4,100.0,Fortis Hosp Pune,Fortis Hosp Pune
63,101,1.0,Apollo Hospital Mumbai,Apollo Hosp Mumbai
195,89,100.0,Fortis Hosp Bangalore,Fortis Hospital Bangalore
197,249,1.0,Sunrise Clinic Pune,Sunrise Clinic Pune
260,295,1.0,Apollo Hosp Pune,apollo hospital Pune
241,143,100.0,Sunrise Clinic Mumbai,sunrise clinic Mumbai
114,116,1.0,apollo hospital Bangalore,apollo hospital Bangalore
118,186,1.0,Fortis Hosp Bangalore,fortis hospital Bangalore
254,19,100.0,AIIMS Pune,AIIMS Pune
30,158,1.0,apollo hospital Mumbai,Apollo Hospital Mumbai
149,95,100.0,Fortis Hosp Bangalore,Fortis Hospital Bangalore
13,6,100.0,Fortis Hosp Pune,fortis hospital Pune
5,76,1.0,Sunrise Clinic Pune,sunrise clinic Pune
116,170,1.0,apollo hospital Bangalore,Apollo Hospital Bangalore
223,51,100.0,AIIMS Pune,AIIMS Pune
34,162,1.0,Apollo Hospital Bangalore,Apollo Hospital Bangalore
265,269,1.0,Apollo Hosp Delhi,Apollo Hosp Delhi
78,13,100.0,Fortis Hospital Pune,Fortis Hosp Pune
197,200,1.0,Sunrise Clinic Pune,Sunrise Clinic Pune
152,287,1.0,aiims Bangalore,aiims Bangalore
59,51,100.0,AIIMS Pune,AIIMS Pune
95,149,1.0,Fortis Hospital Bangalore,Fortis Hosp Bangalore
299,2,100.0,Fortis Hosp Bangalore,fortis hospital Bangalore
286,42,100.0,Fortis Hosp Delhi,fortis hospital Delhi
91,167,1.0,Fortis Hosp Delhi,fortis hospital Delhi
197,279,1.0,Sunrise Clinic Pune,sunrise clinic Pune
8,34,1.0,Apollo Hospital Bangalore,Apollo Hospital Bangalore
51,100,1.0,AIIMS Pune,aiims Pune
285,298,1.0,Sunrise Clinic Bangalore,sunrise clinic Bangalore
85,38,100.0,City Hospital Delhi,City Hosp Delhi
76,104,1.0,sunrise clinic Pune,sunrise clinic Pune
131,226,1.0,Sunrise Clinic Delhi,Sunrise Clinic Delhi
88,45,100.0,City Hospital Bangalore,city hospital Bangalore
54,79,1.0,AIIMS Pune,AIIMS Pune
77,220,1.0,Apollo Hosp Bangalore,Apollo Hosp Bangalore
216,82,100.0,Apollo Hosp Delhi,apollo hospital Delhi
162,1,100.0,Apollo Hospital Bangalore,Apollo Hosp Bangalore
165,30,100.0,apollo hospital Mumbai,apollo hospital Mumbai
31,101,1.0,apollo hospital Mumbai,Apollo Hosp Mumbai
70,62,100.0,aiims Delhi,AIIMS Delhi
84,119,1.0,Sunrise Clinic Bangalore,Sunrise Clinic Bangalore
3,33,1.0000000000000002,City Hospital Bangalore,city hospital Bangalore
91,109,1.0,Fortis Hosp Delhi,Fortis Hospital Delhi
101,137,1.0,Apollo Hosp Mumbai,Apollo Hospital Mumbai
120,133,1.0,apollo hospital Delhi,Apollo Hospital Delhi
42,61,1.0,fortis hospital Delhi,fortis hospital Delhi
49,41,100.0,aiims Mumbai,AIIMS Mumbai
187,34,100.0,apollo hospital Bangalore,Apollo Hospital Bangalore
221,56,100.0,AIIMS Pune,AIIMS Pune
203,73,100.0,Sunrise Clinic Pune,sunrise clinic Pune
159,23,100.0,Sunrise Clinic Bangalore,Sunrise Clinic Bangalore
2,178,1.0,fortis hospital Bangalore,Fortis Hosp Bangalore
82,120,1.0,apollo hospital Delhi,apollo hospital Delhi
148,14,100.0,fortis hospital Pune,Fortis Hospital Pune
193,46,100.0,AIIMS Bangalore,AIIMS Bangalore
214,108,100.0,sunrise clinic Mumbai,Sunrise Clinic Mumbai
99,200,1.0,sunrise clinic Pune,Sunrise Clinic Pune
39,235,1.0000000000000002,City Hospital Bangalore,City Hospital Bangalore
77,250,1.0,Apollo Hosp Bangalore,Apollo Hospital Bangalore
66,22,100.0,city hospital Pune,city hospital Pune
52,193,1.0,aiims Bangalore,AIIMS Bangalore
191,55,100.0,Fortis Hospital Mumbai,Fortis Hosp Mumbai
106,274,1.0,sunrise clinic Bangalore,Sunrise Clinic Bangalore
1,116,1.0,Apollo Hosp Bangalore,apollo hospital Bangalore
166,291,1.0,fortis hospital Pune,Fortis Hospital Pune
21,253,1.0,AIIMS Delhi,AIIMS Delhi
98,138,1.0,AIIMS Delhi,AIIMS Delhi
205,262,1.0,AIIMS Mumbai,aiims Mumbai
40,221,1.0,aiims Pune,AIIMS Pune
176,54,100.0,aiims Pune,AIIMS Pune
106,81,100.0,sunrise clinic Bangalore,sunrise clinic Bangalore
86,60,100.0,Apollo Hosp Pune,apollo hospital Pune
170,34,100.0,Apollo Hospital Bangalore,Apollo Hospital Bangalore
129,47,100.0,Apollo Hosp Mumbai,Apollo Hosp Mumbai
276,208,100.0,Apollo Hosp Pune,Apollo Hospital Pune
67,198,1.0,Apollo Hosp Bangalore,Apollo Hosp Bangalore
29,240,1.0,AIIMS Mumbai,aiims Mumbai
77,201,1.0,Apollo Hosp Bangalore,Apollo Hospital Bangalore
102,99,100.0,Sunrise Clinic Pune,sunrise clinic Pune
45,88,1.0000000000000002,city hospital Bangalore,City Hospital Bangalore
159,53,100.0,Sunrise Clinic Bangalore,Sunrise Clinic Bangalore
8,94,1.0,Apollo Hospital Bangalore,Apollo Hospital Bangalore
1,67,1.0,Apollo Hosp Bangalore,Apollo Hosp Bangalore
36,230,1.0,Sunrise Clinic Mumbai,Sunrise Clinic Mumbai
157,193,1.0,AIIMS Bangalore,AIIMS Bangalore
186,2,100.0,fortis hospital Bangalore,fortis hospital Bangalore
184,57,100.0,Fortis Hosp Delhi,Fortis Hospital Delhi
59,296,1.0,AIIMS Pune,AIIMS Pune
57,68,1.0,Fortis Hospital Delhi,Fortis Hospital Delhi
234,22,100.0,City Hosp Pune,city hospital Pune
16,124,1.0000000000000002,City Hospital Bangalore,city hospital Bangalore
12,289,1.0,Fortis Hosp Delhi,Fortis Hospital Delhi
206,111,100.0,Fortis Hospital Bangalore,Fortis Hosp Bangalore
260,192,100.0,Apollo Hosp Pune,Apollo Hosp Pune
162,251,1.0,Apollo Hospital Bangalore,Apollo Hospital Bangalore
292,64,100.0,apollo hospital Delhi,Apollo Hospital Delhi
44,233,1.0,Sunrise Clinic Pune,sunrise clinic Pune
93,1,100.0,Apollo Hospital Bangalore,Apollo Hosp Bangalore
274,81,100.0,Sunrise Clinic Bangalore,sunrise clinic Bangalore
116,67,100.0,apollo hospital Bangalore,Apollo Hosp Bangalore
74,273,1.0,AIIMS Bangalore,AIIMS Bangalore
171,188,1.0000000000000002,City Hospital Bangalore,City Hospital Bangalore
15,169,1.0,Sunrise Clinic Delhi,sunrise clinic Delhi
95,111,1.0,Fortis Hospital Bangalore,Fortis Hosp Bangalore
269,292,1.0,Apollo Hosp Delhi,apollo hospital Delhi
47,7,100.0,Apollo Hosp Mumbai,apollo hospital Mumbai
247,111,100.0,Fortis Hospital Bangalore,Fortis Hosp Bangalore
41,49,100.0,AIIMS Mumbai,aiims Mumbai
146,179,1.0,AIIMS Bangalore,AIIMS Bangalore
197,203,1.0,Sunrise Clinic Pune,Sunrise Clinic Pune
203,239,1.0,Sunrise Clinic Pune,Sunrise Clinic Pune
4,204,1.0,Fortis Hosp Pune,Fortis Hosp Pune
147,267,1.0,Fortis Hospital Mumbai,Fortis Hospital Mumbai
12,57,1.0,Fortis Hosp Delhi,Fortis Hospital Delhi
200,239,1.0,Sunrise Clinic Pune,Sunrise Clinic Pune
43,66,100.0,City Hospital Pune,city hospital Pune
281,22,100.0,City Hosp Pune,city hospital Pune
75,103,1.0,AIIMS Delhi,AIIMS Delhi
133,154,1.0,Apollo Hospital Delhi,Apollo Hospital Delhi
178,186,1.0,Fortis Hosp Bangalore,fortis hospital Bangalore
199,248,1.0,Apollo Hospital Mumbai,apollo hospital Mumbai
104,280,1.0,sunrise clinic Pune,Sunrise Clinic Pune
276,295,1.0,Apollo Hosp Pune,apollo hospital Pune
178,2,100.0,Fortis Hosp Bangalore,fortis hospital Bangalore
140,144,1.0,Fortis Hosp Pune,Fortis Hospital Pune
42,113,1.0,fortis hospital Delhi,Fortis Hospital Delhi
89,111,100.0,Fortis Hospital Bangalore,Fortis Hosp Bangalore
166,24,100.0,fortis hospital Pune,Fortis Hosp Pune
210,208,100.0,Apollo Hosp Pune,Apollo Hospital Pune
180,240,1.0,AIIMS Mumbai,aiims Mumbai
208,242,1.0,Apollo Hospital Pune,apollo hospital Pune
30,7,100.0,apollo hospital Mumbai,apollo hospital Mumbai
58,71,100.0,AIIMS Bangalore,AIIMS Bangalore
60,231,1.0,apollo hospital Pune,Apollo Hospital Pune
123,143,1.0,Sunrise Clinic Mumbai,sunrise clinic Mumbai
242,80,100.0,apollo hospital Pune,apollo hospital Pune
297,68,100.0,fortis hospital Delhi,Fortis Hospital Delhi
8,250,1.0,Apollo Hospital Bangalore,Apollo Hospital Bangalore
197,233,1.0,Sunrise Clinic Pune,sunrise clinic Pune
20,66,1.0000000000000002,City Hospital Pune,city hospital Pune
51,54,1.0,AIIMS Pune,AIIMS Pune
70,75,1.0,aiims Delhi,AIIMS Delhi
146,25,100.0,AIIMS Bangalore,aiims Bangalore
159,219,1.0,Sunrise Clinic Bangalore,sunrise clinic Bangalore
55,258,1.0,Fortis Hosp Mumbai,Fortis Hospital Mumbai
50,169,100.0,sunrise clinic Delhi,sunrise clinic Delhi
30,142,1.0,apollo hospital Mumbai,apollo hospital Mumbai
27,247,1.0,Fortis Hosp Bangalore,Fortis Hospital Bangalore
7,288,1.0,apollo hospital Mumbai,Apollo Hosp Mumbai
278,23,100.0,Sunrise Clinic Bangalore,Sunrise Clinic Bangalore
47,222,1.0,Apollo Hosp Mumbai,apollo hospital Mumbai
176,56,100.0,aiims Pune,AIIMS Pune
8,67,1.0,Apollo Hospital Bangalore,Apollo Hosp Bangalore
193,58,100.0,AIIMS Bangalore,AIIMS Bangalore
69,147,1.0,fortis hospital Mumbai,Fortis Hospital Mumbai
41,264,1.0,AIIMS Mumbai,AIIMS Mumbai
117,270,1.0,Fortis Hospital Pune,Fortis Hospital Pune
95,27,100.0,Fortis Hospital Bangalore,Fortis Hosp Bangalore
220,250,1.0,Apollo Hosp Bangalore,Apollo Hospital Bangalore
35,116,1.0,Apollo Hospital Bangalore,apollo hospital Bangalore
52,146,1.0,aiims Bangalore,AIIMS Bangalore
110,197,1.0,Sunrise Clinic Pune,Sunrise Clinic Pune
151,261,1.0000000000000002,City Hospital Delhi,city hospital Delhi
54,56,100.0,AIIMS Pune,AIIMS Pune
272,87,100.0,City Hosp Mumbai,City Hospital Mumbai
92,204,1.0,fortis hospital Pune,Fortis Hosp Pune
130,296,1.0,aiims Pune,AIIMS Pune
89,247,1.0,Fortis Hospital Bangalore,Fortis Hospital Bangalore
154,82,100.0,Apollo Hospital Delhi,apollo hospital Delhi
21,72,100.0,AIIMS Delhi,aiims Delhi
13,204,1.0,Fortis Hosp Pune,Fortis Hosp Pune
195,247,1.0,Fortis Hosp Bangalore,Fortis Hospital Bangalore
35,67,1.0,Apollo Hospital Bangalore,Apollo Hosp Bangalore
187,67,100.0,apollo hospital Bangalore,Apollo Hosp Bangalore
36,108,1.0,Sunrise Clinic Mumbai,Sunrise Clinic Mumbai
67,201,1.0,Apollo Hosp Bangalore,Apollo Hospital Bangalore
58,52,100.0,AIIMS Bangalore,aiims Bangalore
30,222,1.0,apollo hospital Mumbai,apollo hospital Mumbai
81,274,1.0,sunrise clinic Bangalore,Sunrise Clinic Bangalore
112,49,100.0,aiims Mumbai,aiims Mumbai
255,37,100.0,Fortis Hospital Mumbai,Fortis Hospital Mumbai
140,204,1.0,Fortis Hosp Pune,Fortis Hosp Pune
180,262,1.0,AIIMS Mumbai,aiims Mumbai
99,233,1.0,sunrise clinic Pune,sunrise clinic Pune
273,71,100.0,AIIMS Bangalore,AIIMS Bangalore
115,272,1.0,city hospital Mumbai,City Hosp Mumbai
134,268,1.0,Fortis Hospital Bangalore,fortis hospital Bangalore
284,40,100.0,aiims Pune,aiims Pune
277,13,100.0,Fortis Hosp Pune,Fortis Hosp Pune
193,273,1.0,AIIMS Bangalore,AIIMS Bangalore
271,55,100.0,fortis hospital Mumbai,Fortis Hosp Mumbai
40,254,1.0,aiims Pune,AIIMS Pune
178,247,1.0,Fortis Hosp Bangalore,Fortis Hospital Bangalore
158,288,1.0,Apollo Hospital Mumbai,Apollo Hosp Mumbai
175,261,1.0000000000000002,City Hosp Delhi,city hospital Delhi
168,291,1.0,Fortis Hospital Pune,Fortis Hospital Pune
253,72,100.0,AIIMS Delhi,aiims Delhi
202,294,1.0000000000000002,City Hospital Bangalore,City Hospital Bangalore
148,270,1.0,fortis hospital Pune,Fortis Hospital Pune
245,281,1.0000000000000002,City Hosp Pune,City Hosp Pune
222,288,1.0,apollo hospital Mumbai,Apollo Hosp Mumbai
7,30,100.0,apollo hospital Mumbai,apollo hospital Mumbai
28,148,1.0,Fortis Hospital Pune,fortis hospital Pune
101,7,100.0,Apollo Hosp Mumbai,apollo hospital Mumbai
69,207,1.0,fortis hospital Mumbai,Fortis Hosp Mumbai
83,270,1.0,Fortis Hosp Pune,Fortis Hospital Pune
102,104,1.0,Sunrise Clinic Pune,sunrise clinic Pune
214,236,1.0,sunrise clinic Mumbai,sunrise clinic Mumbai
0,81,100.0,Sunrise Clinic Bangalore,sunrise clinic Bangalore
24,166,1.0,Fortis Hosp Pune,fortis hospital Pune
293,131,100.0,Sunrise Clinic Delhi,Sunrise Clinic Delhi
203,280,1.0,Sunrise Clinic Pune,Sunrise Clinic Pune
33,16,100.0,city hospital Bangalore,City Hospital Bangalore
208,60,100.0,Apollo Hospital Pune,apollo hospital Pune
205,246,1.0,AIIMS Mumbai,AIIMS Mumbai
6,24,1.0,fortis hospital Pune,Fortis Hosp Pune
63,137,1.0,Apollo Hospital Mumbai,Apollo Hospital Mumbai
25,179,1.0,aiims Bangalore,AIIMS Bangalore
129,31,100.0,Apollo Hosp Mumbai,apollo hospital Mumbai
19,59,1.0,AIIMS Pune,AIIMS Pune
276,192,100.0,Apollo Hosp Pune,Apollo Hosp Pune
53,81,1.0,Sunrise Clinic Bangalore,sunrise clinic Bangalore
102,183,1.0,Sunrise Clinic Pune,Sunrise Clinic Pune
120,82,100.0,apollo hospital Delhi,apollo hospital Delhi
142,7,100.0,apollo hospital Mumbai,apollo hospital Mumbai
93,34,100.0,Apollo Hospital Bangalore,Apollo Hospital Bangalore
20,252,1.0000000000000002,City Hospital Pune,City Hosp Pune
242,276,1.0,apollo hospital Pune,Apollo Hosp Pune
36,214,1.0,Sunrise Clinic Mumbai,sunrise clinic Mumbai
62,75,1.0,AIIMS Delhi,AIIMS Delhi
24,117,1.0,Fortis Hosp Pune,Fortis Hospital Pune
65,23,100.0,Sunrise Clinic Bangalore,Sunrise Clinic Bangalore
40,284,1.0,aiims Pune,aiims Pune
236,256,1.0,sunrise clinic Mumbai,Sunrise Clinic Mumbai
272,282,1.0,City Hosp Mumbai,City Hospital Mumbai
27,299,1.0,Fortis Hosp Bangalore,Fortis Hosp Bangalore
154,64,100.0,Apollo Hospital Delhi,Apollo Hospital Delhi
206,95,100.0,Fortis Hospital Bangalore,Fortis Hospital Bangalore
48,137,1.0,apollo hospital Mumbai,Apollo Hospital Mumbai
103,259,1.0,AIIMS Delhi,AIIMS Delhi
273,52,100.0,AIIMS Bangalore,aiims Bangalore
33,188,1.0000000000000002,city hospital Bangalore,City Hospital Bangalore
117,4,100.0,Fortis Hospital Pune,Fortis Hosp Pune
214,266,1.0,sunrise clinic Mumbai,Sunrise Clinic Mumbai
119,298,1.0,Sunrise Clinic Bangalore,sunrise clinic Bangalore
3,211,1.0000000000000002,City Hospital Bangalore,City Hosp Bangalore
125,200,1.0,sunrise clinic Pune,Sunrise Clinic Pune
110,249,1.0,Sunrise Clinic Pune,Sunrise Clinic Pune
274,65,100.0,Sunrise Clinic Bangalore,Sunrise Clinic Bangalore
91,153,1.0,Fortis Hosp Delhi,Fortis Hospital Delhi
164,12,100.0,fortis hospital Delhi,Fortis Hosp Delhi
117,148,1.0,Fortis Hospital Pune,fortis hospital Pune
247,95,100.0,Fortis Hospital Bangalore,Fortis Hospital Bangalore
155,47,100.0,Apollo Hosp Mumbai,Apollo Hosp Mumbai
137,248,1.0,Apollo Hospital Mumbai,apollo hospital Mumbai
65,53,100.0,Sunrise Clinic Bangalore,Sunrise Clinic Bangalore
159,173,1.0,Sunrise Clinic Bangalore,sunrise clinic Bangalore
93,170,1.0,Apollo Hospital Bangalore,Apollo Hospital Bangalore
110,200,1.0,Sunrise Clinic Pune,Sunrise Clinic Pune
195,299,1.0,Fortis Hosp Bangalore,Fortis Hosp Bangalore
17,64,1.0,Apollo Hosp Delhi,Apollo Hospital Delhi
34,94,1.0,Apollo Hospital Bangalore,Apollo Hospital Bangalore
144,4,100.0,Fortis Hospital Pune,Fortis Hosp Pune
78,144,1.0,Fortis Hospital Pune,Fortis Hospital Pune
65,159,1.0,Sunrise Clinic Bangalore,Sunrise Clinic Bangalore
31,137,1.0,apollo hospital Mumbai,Apollo Hospital Mumbai
221,51,100.0,AIIMS Pune,AIIMS Pune
132,275,1.0,aiims Pune,AIIMS Pune
60,80,100.0,apollo hospital Pune,apollo hospital Pune
16,188,1.0000000000000002,City Hospital Bangalore,City Hospital Bangalore
136,186,1.0,fortis hospital Bangalore,fortis hospital Bangalore
241,26,100.0,Sunrise Clinic Mumbai,sunrise clinic Mumbai
28,24,100.0,Fortis Hospital Pune,Fortis Hosp Pune
95,299,1.0,Fortis Hospital Bangalore,Fortis Hosp Bangalore
146,58,100.0,AIIMS Bangalore,AIIMS Bangalore
136,2,100.0,fortis hospital Bangalore,fortis hospital Bangalore
194,19,100.0,aiims Pune,AIIMS Pune
87,272,1.0,City Hospital Mumbai,City Hosp Mumbai
74,287,1.0,AIIMS Bangalore,aiims Bangalore
137,199,1.0,Apollo Hospital Mumbai,Apollo Hospital Mumbai
89,95,100.0,Fortis Hospital Bangalore,Fortis Hospital Bangalore
32,41,1.0,AIIMS Mumbai,AIIMS Mumbai
171,202,1.0000000000000002,City Hospital Bangalore,City Hospital Bangalore
189,230,1.0,Sunrise Clinic Mumbai,Sunrise Clinic Mumbai
242,192,100.0,apollo hospital Pune,Apollo Hosp Pune
22,66,1.0000000000000002,city hospital Pune,city hospital Pune
116,187,1.0,apollo hospital Bangalore,apollo hospital Bangalore
86,210,1.0,Apollo Hosp Pune,Apollo Hosp Pune
212,87,100.0,city hospital Mumbai,City Hospital Mumbai
267,290,1.0,Fortis Hospital Mumbai,fortis hospital Mumbai
79,127,1.0,AIIMS Pune,AIIMS Pune
102,249,1.0,Sunrise Clinic Pune,Sunrise Clinic Pune
178,299,1.0,Fortis Hosp Bangalore,Fortis Hosp Bangalore
52,179,1.0,aiims Bangalore,AIIMS Bangalore
120,64,100.0,apollo hospital Delhi,Apollo Hospital Delhi
217,36,100.0,Sunrise Clinic Mumbai,Sunrise Clinic Mumbai
118,89,100.0,Fortis Hosp Bangalore,Fortis Hospital Bangalore
140,14,100.0,Fortis Hosp Pune,Fortis Hospital Pune
91,184,1.0,Fortis Hosp Delhi,Fortis Hosp Delhi
4,6,1.0,Fortis Hosp Pune,fortis hospital Pune
113,209,1.0,Fortis Hospital Delhi,fortis hospital Delhi
176,40,100.0,aiims Pune,aiims Pune
216,292,1.0,Apollo Hosp Delhi,apollo hospital Delhi
57,153,1.0,Fortis Hospital Delhi,Fortis Hospital Delhi
196,15,100.0,sunrise clinic Delhi,Sunrise Clinic Delhi
253,259,1.0,AIIMS Delhi,AIIMS Delhi
227,80,100.0,apollo hospital Pune,apollo hospital Pune
38,135,100.0,City Hosp Delhi,City Hospital Delhi
83,148,1.0,Fortis Hosp Pune,fortis hospital Pune
253,75,100.0,AIIMS Delhi,AIIMS Delhi
37,10,100.0,Fortis Hospital Mumbai,fortis hospital Mumbai
